presence,retailers,type,name,brand,min_price,max_price,sample_url
1,La Vinoteca,tinto,Clos de Luz Boho Syrah-Garnacha-Carignan,Clos de Luz,14990,14990,https://www.lavinoteca.cl/clos-de-luz-boho-syrah-garnacha-carignan/p
1,La Vinoteca,tinto,Clos de Luz Carménère,Clos de Luz,38990,38990,https://www.lavinoteca.cl/clos-de-luz-carmenere/p
1,La Vinoteca,tinto,Clos de Luz Massal 1945 Carménère,Clos de Luz,12990,12990,https://www.lavinoteca.cl/clos-de-luz-massal-1945-carmenere/p
1,Descorcha,tinto,Código 380 Assemblage 750cc,Diego Edwards,39593,39593,https://descorcha.com/products/codigo-380-assemblage-750cc
1,Descorcha,tinto,Codigo Del Toqui Ensamblaje,Premium Brands,23192,23192,https://descorcha.com/products/codigo-del-toqui-ensamblaje
1,Descorcha,tinto,Concha y Toro The Wine Malbec,Comercial Peumo,6045,6045,https://descorcha.com/products/concha-y-toro-the-wine-malbec
1,VentaVinos,tinto,Conde De Marras | Gran Reserva | Cabernet Sauvignon | Botella 750 Cc,Conde de Marras,9990,9990,https://www.ventavinos.cl/products/conde-de-marras-gran-reserva-1
1,VentaVinos,tinto,Conde De Marras | Gran Reserva | Cabernet Sauvignon | Caja 6 Botellas 750 cc,Conde de Marras,38970,38970,https://www.ventavinos.cl/products/conde-de-marras-gran-reserva
1,Descorcha,tinto,Cono Sur Organico Ensamblaje,Comercial Peumo,4794,4794,https://descorcha.com/products/cono-sur-organico-ensamblaje
1,Descorcha,tinto,Cono Sur Organico Pinot Noir,Comercial Peumo,4795,4795,https://descorcha.com/products/cono-sur-organico-pinot-noir
1,Descorcha,tinto,Coyam Ensamblaje,Emiliana,14295,14295,https://descorcha.com/products/coyam-ensamblaje
1,Descorcha,tinto,Coyam Ensamblaje 1.500 cc,Emiliana,31194,31194,https://descorcha.com/products/coyam-ensamblaje-1-500-cc
1,VentaVinos,tinto,Dark Abyss | Chocolate | Botella 750 cc,Bestias Wines,7990,7990,https://www.ventavinos.cl/products/dark-abyss-chocolate-750cc
1,VentaVinos,tinto,Dark Abyss | Chocolate | Caja 6 Botellas 750 cc,Bestias Wines,32990,32990,https://www.ventavinos.cl/products/dark-abyss-chocolate-caja-6-botellas
1,Descorcha,tinto,Day One Pinot Noir,Premium Brands,6232,6232,https://descorcha.com/products/day-one-pinot-noir
1,Descorcha,tinto,De Jose Cabernet Sauvignon,Emiliana,23994,23994,https://descorcha.com/products/de-jose-cabernet-sauvignon
1,Descorcha,tinto,Diablo Black Cabernet Sauvignon,Comercial Peumo,4794,4794,https://descorcha.com/products/diablo-black-cabernet-sauvignon
1,Descorcha,tinto,Diablo Dark Red Ensamblaje,Comercial Peumo,4794,4794,https://descorcha.com/products/diablo-dark-red-ensamblaje
1,Descorcha,tinto,Diablo Deep Carmenere,Comercial Peumo,4794,4794,https://descorcha.com/products/diablo-deep-carmenere
1,Descorcha,tinto,Diablo Hard Fire,Comercial Peumo,5994,5994,https://descorcha.com/products/diablo-hard-fire
1,Descorcha,tinto,Diablo Purple Malbec,Comercial Peumo,4794,4794,https://descorcha.com/products/diablo-purple-malbec
1,Descorcha,tinto,Diablo Velvet Merlot,Comercial Peumo,4794,4794,https://descorcha.com/products/diablo-velvet-merlot
1,Descorcha,tinto,Diablo Volcanic Cabernet,Comercial Peumo,5994,5994,https://descorcha.com/products/diablo-volcanic-cabernet
1,Descorcha,tinto,Dolcetto d’Alba - Dolcetto (Italia),Diego Edwards,16240,16240,https://descorcha.com/products/dolcetto-d-alba-dolcetto-italia
1,Descorcha,tinto,Don Melchor 2022 Cabernet Sauvignon,Comercial Peumo,250000,250000,https://descorcha.com/products/don-melchor-2022-cabernet-sauvignon
1,La Vinoteca,tinto,Doña Dominga Gran Reserva Carménère,Casa Silva,13190,13190,https://www.lavinoteca.cl/dona-dominga-gran-reserva-carmenere-6612/p
1,Descorcha,tinto,El Principal Andetelmo Ensamblaje,El Principal,80994,80994,https://descorcha.com/products/el-principal-andetelmo-ensamblaje
1,Descorcha,tinto,EMA 750cc,La vinoteca,19194,19194,https://descorcha.com/products/ema-750cc
1,La Vinoteca,tinto,Emiliana Novas Garnacha/Syrah,Emiliana,9190,9190,https://www.lavinoteca.cl/emiliana-novas-garnacha-syrah/p
1,La Vinoteca,tinto,Emiliana Salvaje Syrah/Roussanne,Emiliana,10550,10550,https://www.lavinoteca.cl/emiliana-salvaje-syrah-roussanne/p
1,La Vinoteca,tinto,Emiliana Signos de Origen Cabernet Sauvignon,Emiliana,13990,13990,https://www.lavinoteca.cl/emiliana-signos-de-origen-cabernet-sauvignon/p
1,VentaVinos,tinto,Entre Toros | Gran Reserva | Cabernet Sauvignon | Caja 6 Botellas 750 cc,VentaVinos,38964,38964,https://www.ventavinos.cl/products/entre-toros-gran-reserva-cabernet-sauvignon-caja-6-botellas-750-cc
1,Descorcha,tinto,Eolo Malbec,Comercial Peumo,64990,64990,https://descorcha.com/products/eolo-malbec
1,Descorcha,tinto,Equis Pais/Garnacha,Andes Cru,9594,9594,https://descorcha.com/products/equis-pais-garnacha
1,Descorcha,tinto,Excava Cabernet Sauvignon,Andes Cru,8994,8994,https://descorcha.com/products/excava-cabernet-sauvignon
1,Descorcha,tinto,Family Collection Ensamblaje,Aresti,14094,14094,https://descorcha.com/products/family-collection-ensamblaje
1,Descorcha,tinto,Fetzer Cabernet Sauvignon,Comercial Peumo,11994,11994,https://descorcha.com/products/fetzer-cabernet-sauvignon
1,Descorcha,tinto,Fetzer Zinfandel,Comercial Peumo,11994,11994,https://descorcha.com/products/fetzer-zinfandel
1,La Vinoteca,tinto,Gandolini Las 3 Marias Cabernet Sauvignon,Gandolini,188990,188990,https://www.lavinoteca.cl/gandolini-las-3-marias-cabernet-sauvignon/p
1,La Vinoteca,tinto,Garzón Estate Cabernet de Corte,Garzón,16790,16790,https://www.lavinoteca.cl/garzon-estate-cabernet-de-corte/p
1,La Vinoteca,tinto,Garzón Petit Clos Tannat,Garzón,53590,53590,https://www.lavinoteca.cl/garzon-petit-clos-tannat/p
1,La Vinoteca,tinto,Garzón Reserva Tannat,Garzón,14690,14690,https://www.lavinoteca.cl/garzon-reserva-tannat/p
1,La Vinoteca,tinto,Garzón Single Vineyard Petit Verdot,Garzón,32790,32790,https://www.lavinoteca.cl/garzon-single-vineyard-petit-verdot/p
1,La Vinoteca,tinto,Garzón Single Vineyard Tannat,Garzón,33590,33590,https://www.lavinoteca.cl/garzon-single-vineyard-tannat/p
1,Descorcha,tinto,Ge Ensamblaje,Emiliana,74993,74993,https://descorcha.com/products/ge-ensamblaje
1,La Vinoteca,tinto,Gran Enemigo Cabernet Franc,El Enemigo,117590,117590,https://www.lavinoteca.cl/gran-enemigo-cabernet-franc-6805/p
1,Descorcha,tinto,Grappa - Ensamblaje (Italia),Premium Brands,40600,40600,https://descorcha.com/products/grappa-ensamblaje-italia
1,Descorcha,tinto,Icono Vineyards Cabernet Sauvignon,Premium Brands,58491,58491,https://descorcha.com/products/icono-vineyards-cabernet-sauvignon
1,Descorcha,tinto,Kaiken Obertura Cabernet Franc,Premium Brands,29962,29962,https://descorcha.com/products/kaiken-obertura-cabernet-franc
1,Descorcha,tinto,Kaiken Reserva Malbec,Premium Brands,7625,7625,https://descorcha.com/products/kaiken-reserva-malbec
1,Descorcha,tinto,Kaiken Terroir Series Malbec,Premium Brands,9483,9483,https://descorcha.com/products/kaiken-terroir-series-malbec
1,Descorcha,tinto,Kaiken Ultra Cabernet Sauvignon,Premium Brands,12292,12292,https://descorcha.com/products/kaiken-ultra-cabernet-sauvignon
1,La Vinoteca,tinto,Lapostolle Cuvee Alexandre Merlot,Lapostolle,22790,22790,https://www.lavinoteca.cl/lapostolle-cuvee-alexandre-merlot/p
1,Descorcha,tinto,Lazuli Cabernet Sauvignon,Aquitania,77693,77693,https://descorcha.com/products/lazuli-cabernet-sauvignon
1,Descorcha,tinto,Les Temps Est Venu - Garnacha (Francia),Diego Edwards,17280,17280,https://descorcha.com/products/les-temps-est-venu-garnacha-francia
1,La Vinoteca,tinto,Leyda Lot 21 Pinot Noir,Leyda,31490,31490,https://www.lavinoteca.cl/leyda-lot21-pinot-noir/p
1,Descorcha,tinto,Leyenda Del Toqui Ensamblaje,Premium Brands,39832,39832,https://descorcha.com/products/leyenda-del-toqui-ensamblaje
1,Descorcha,tinto,Lof Syrah,LOF,11694,11694,https://descorcha.com/products/lof-syrah
1,Descorcha,tinto,Los Vascos Le Dix,Premium Brands,62035,62035,https://descorcha.com/products/los-vascos-le-dix
1,La Vinoteca,tinto,Luigi Bosca De Sangre Cabernet Franc,Luigi Bosca,20790,20790,https://www.lavinoteca.cl/luigi-bosca-de-sangre-cabernet-franc/p
1,La Vinoteca,tinto,Luigi Bosca De Sangre Cabernet Sauvignon,Luigi Bosca,18390,18390,https://www.lavinoteca.cl/luigi-bosca-de-sangre-cabernet-sauvignon/p
1,La Vinoteca,tinto,Maquis Revela Cabernet Franc,Maquis,16990,16990,https://www.lavinoteca.cl/maquis-revela-cabernet-franc/p
1,La Vinoteca,tinto,Maquis Revela Carmenere,Maquis,16990,16990,https://www.lavinoteca.cl/maquis-revela-carmenere/p
1,La Vinoteca,tinto,Maquis Viola Carmenere,Maquis,115990,115990,https://www.lavinoteca.cl/maquis-viola-carmenere/p
1,Descorcha,tinto,Marques de Casa Concha Blue Carmenere,Comercial Peumo,13794,13794,https://descorcha.com/products/marques-de-casa-concha-blue-carmenere
1,Descorcha,tinto,Marques de Casa Concha Gold Cabernet Sauvignon,Comercial Peumo,13794,13794,https://descorcha.com/products/marques-de-casa-concha-gold-cabernet-sauvignon
1,Descorcha,tinto,Marques de Casa Concha Merlot,Comercial Peumo,9594,9594,https://descorcha.com/products/marques-de-casa-concha-merlot
1,Descorcha,tinto,Marques de Casa Concha Noble Blend,Comercial Peumo,9594,9594,https://descorcha.com/products/marques-de-casa-concha-blend
1,VentaVinos,tinto,Marqués De Cazaux | Gran Reserva | Cabernet Sauvignon | Caja 6 Botellas 750 cc,Bestias Wines,43164,43164,https://www.ventavinos.cl/products/marques-de-cazaux-gran-reserva-750cc
1,VentaVinos,tinto,Marqués De Cazaux | Reserva | Cabernet Sauvignon | Botella 750 cc,Marques de Cazaux,5990,5990,https://www.ventavinos.cl/products/marques-de-cazaux-reserva-1
1,Descorcha,tinto,Marques Heritage Ensamblaje,Comercial Peumo,32000,32000,https://descorcha.com/products/marques-heritage-ensamblaje
1,La Vinoteca,tinto,Matetic Corralillo Garnacha,Matetic,14490,14490,https://www.lavinoteca.cl/matetic-corralillo-garnacha-6761/p
1,Descorcha,tinto,Max Reserva Carmenere,Comercial Zapata,9081,9081,https://descorcha.com/products/max-reserva-carmenere
1,Descorcha,tinto,Memorias Ensamblaje,El Principal,19794,19794,https://descorcha.com/products/memorias-ensamblaje
1,Descorcha,tinto,Miguel Torres Gran Reserva Carmenere,Santa Ema,8263,8263,https://descorcha.com/products/miguel-torres-gran-reserva-carmenere
1,VentaVinos,tinto,Mix Deluxe Bestias Wines | Cepas Tintas | Caja Madera 6 botellas 750 cc,Bestias Wines,59990,59990,https://www.ventavinos.cl/products/mix-deluxe-bestias-wines-caja-madera
1,La Vinoteca,tinto,Mixta Carmenere,Perez Cruz,65990,65990,https://www.lavinoteca.cl/mixta-carmenere-8188/p
1,La Vinoteca,tinto,Montes Cabernet Sauvignon Carménère,Montes,9190,9190,https://www.lavinoteca.cl/montes-cabernet-sauvignon-carmenere/p
1,Descorcha,tinto,Montes Outer Limits Ensamblaje,Premium Brands,14660,14660,https://descorcha.com/products/montes-outer-limits-ensamblaje
1,La Vinoteca,tinto,Montes Purple Angel Carménère,Montes,117590,117590,https://www.lavinoteca.cl/montes-purple-angel-carmenere/p
1,La Vinoteca,tinto,Montes Special Cuvee Cabernet Sauvignon,Montes,29350,29350,https://www.lavinoteca.cl/montes-special-cuvee-cabernet-sauvignon/p
1,Descorcha,tinto,Montes Twins Ensamblaje,Premium Brands,6893,6893,https://descorcha.com/products/montes-twins-ensamblaje
1,La Vinoteca,tinto,Montes Wings Carménère,Montes,63030,63030,https://www.lavinoteca.cl/montes-wings-carmenere/p
1,Descorcha,tinto,Montgras Organic Ensamblaje,Premium Brands,6011,6011,https://descorcha.com/products/montgras-organic-ensamblaje
1,Descorcha,tinto,Montgras Pinot Noir,Premium Brands,6312,6312,https://descorcha.com/products/montgras-pinot-noir
1,La Vinoteca,tinto,Morandé Black Series Syrah,Morandé,16950,16950,https://www.lavinoteca.cl/morande-black-series-syrah-6897/p
1,La Vinoteca,tinto,Morandé Casa Tinta Malbec,Morandé,28790,28790,https://www.lavinoteca.cl/morande-casa-tinta-malbec-7159/p
1,La Vinoteca,tinto,Morandé El Cabernet de Ranquil,Morandé,63590,63590,https://www.lavinoteca.cl/morande-el-cabernet-de-ranquil/p
1,Descorcha,tinto,Novas Carmenere,Emiliana,5994,5994,https://descorcha.com/products/novas-carmenere
1,Descorcha,tinto,Novas Stellar Collection Cab/Syr/Carig,Emiliana,5394,5394,https://descorcha.com/products/novas-stellar-collection-cab-syr-carig
1,Descorcha,tinto,Novas Stellar Collection Garnacha/Syrah,Emiliana,5394,5394,https://descorcha.com/products/novas-stellar-collection-garnacha-syrah
1,Descorcha,tinto,Novas Stellar Collection Syrah/Mourvedre,Emiliana,5994,5994,https://descorcha.com/products/novas-stellar-collection-syrah-mourvedre
1,Descorcha,tinto,Ocio Pinot Noir,Comercial Peumo,26000,26000,https://descorcha.com/products/ocio-pinot-noir
1,Descorcha,tinto,Odfjell Aliara Ensamblaje,Premium Brands,23482,23482,https://descorcha.com/products/odfjell-aliara-ensamblaje
1,Descorcha,tinto,Odfjell Capitulo Ensamblaje,Premium Brands,6894,6894,https://descorcha.com/products/odfjell-capitulo-ensamblaje
1,Descorcha,tinto,Odfjell Orzada Carignan,Premium Brands,10125,10125,https://descorcha.com/products/odfjell-orzada-carignan
1,Descorcha,tinto,Odfjell Vigno Carignan,Premium Brands,17632,17632,https://descorcha.com/products/odfjell-vigno-carignan
1,Descorcha,tinto,Orzada Merlot,Premium Brands,10392,10392,https://descorcha.com/products/orzada-merlot
1,VentaVinos,tinto,Pack 12 vinos| 12 La selección del enólogo| 750cc,Bestias Wines,74940,74940,https://www.ventavinos.cl/products/pack-12-vinos-12-la-seleccion-del-enologo-750cc
1,VentaVinos,tinto,Pack 12 vinos| 12 vinos lo mejor de Toreto| 750cc,Bestias Wines,78240,78240,https://www.ventavinos.cl/products/pack-12-vinos-12-vinos-lo-mejor-de-toreto-750cc
1,VentaVinos,tinto,Pack 12 vinos| 12 Vinos Pasión por las Bestias  | 750cc,Bestias Wines,79716,79716,https://www.ventavinos.cl/products/pack-12-vinos-12-vinos-pasion-por-las-bestias-750cc
1,VentaVinos,tinto,Pack 12 vinos| Reserva y Gran Reserva | Carmenere|,Bestias Wines,66000,66000,https://www.ventavinos.cl/products/pack-12-vinos-reserva-y-gran-reserva-bestias-wines
1,VentaVinos,tinto,Pack 12 vinos|12 vinos para brindar sin reglas |,Bestias Wines,79780,79780,https://www.ventavinos.cl/products/pack-12-vinos-12-vinos-para-brindar-sin-reglas
1,VentaVinos,tinto,Pack 12 vinos|Pack 12 Vinos Intensidad & Celebración | 750cc,Bestias Wines,72864,72864,https://www.ventavinos.cl/products/pack-12-vinos-pack-12-vinos-intensidad-celebracion-750cc
1,VentaVinos,tinto,Pack 3 vinos|Vinos Iconos y super premium |,Bestias Wines,79182,79182,https://www.ventavinos.cl/products/pack-3-vinos-vinos-iconos-y-super-premium
1,VentaVinos,tinto,Pack 6 vinos| 6 Vinos únicos|  750cc,Bestias Wines,35994,35994,https://www.ventavinos.cl/products/pack-12-vinos-seleccion-del-enologo-750cc-copia
1,VentaVinos,tinto,"PAck 6 vinos| Bestia Roja Carmenere,Toreto Gran Reserva Carmenere| 750cc",Bestias Wines,40000,40000,https://www.ventavinos.cl/products/pack-6-vinos-bestia-roja-carmenere-toreto-gran-reserva-carmenere-750cc
1,VentaVinos,tinto,Pack 6 vinos| Las Bestias indomables| 750cc,Bestias Wines,35200,35200,https://www.ventavinos.cl/products/pack-6-vinos-las-bestias-indomables-750cc
1,VentaVinos,tinto,Pack 6 vinos|Vinos Refrescantes| 750cc,Bestias Wines,34950,34950,https://www.ventavinos.cl/products/pack-6-vinos-vinos-tintos-diferentes-750cc-copia
1,VentaVinos,tinto,Pack 6 vinos|Vinos Tintos Diferentes| 750cc,Bestias Wines,40590,40590,https://www.ventavinos.cl/products/pack-6-vinos-las-bestias-indomables-750cc-copia
1,VentaVinos,tinto,Pack 6 vinos|Vinos unicos| 750cc,Bestias Wines,37750,37750,https://www.ventavinos.cl/products/pack-6-vinos-vinos-unicos-750cc
1,Descorcha,tinto,Pack Cayetana,Descorcha,18000,18000,https://descorcha.com/products/pack-cayetana
1,VentaVinos,tinto,Pack Mix Bestias - Toreto | Cabernet Sauvignon | Caja 6 Botellas 750 cc,Bestias Wines,41394,41394,https://www.ventavinos.cl/products/pack-mix-bestias-toreto
1,VentaVinos,tinto,Pack Mix Bestias Wines | Cepas Tintas | Caja 6 Botellas 750 cc,Bestias Wines,41394,41394,https://www.ventavinos.cl/products/pack-mix-bestias-wines-cepas-tintas
1,VentaVinos,tinto,Pack Mix Toreto | Cepas Tintas | Caja 6 Botellas 750 cc,Bestias Wines,42204,42204,https://www.ventavinos.cl/products/pack-mix-toreto-cepas-tintas
1,VentaVinos,tinto,PACK ROCK AND LOVE | Gran Reserva | Blend | Caja 6 Botellas 750cc,Bestias Wines,38990,38990,https://www.ventavinos.cl/products/bestia-love-gran-reserva-blend-caja-6-botellas-750-cc-copia
1,Descorcha,tinto,Palo Alto I Ensamblaje,Comercial Peumo,2754,2754,https://descorcha.com/products/palo-alto-i-ensamblaje
1,Descorcha,tinto,Palo Alto II Ensamblaje,Comercial Peumo,2754,2754,https://descorcha.com/products/palo-alto-ii-ensamblaje
1,VentaVinos,tinto,Parrales | Reserva | Carmenere | Botella 750 cc,Bestias Wines,6990,6990,https://www.ventavinos.cl/products/parrales-reserva-carmenere-botella-750-cc
1,VentaVinos,tinto,Parrales | Reserva | Carmenere | Caja 6 Botellas 750 cc,Bestias Wines,32364,32364,https://www.ventavinos.cl/products/copia-de-parrales-reserva-carmenere-botella-750-cc
1,Descorcha,tinto,Porto Tawny - Touriga Franca (Portugal),Diego Edwards,13440,13440,https://descorcha.com/products/porto-tawny-touriga-franca-portugal
1,La Vinoteca,tinto,Puntí Ferrer Conforme Cabernet Sauvignon,Punti Ferrer,18900,18900,https://www.lavinoteca.cl/punti-ferrer-conforme-cabernet-sauvignon/p
1,La Vinoteca,tinto,Puntí Ferrer Gran Reserva Carmenere,Punti Ferrer,9990,9990,https://www.lavinoteca.cl/punti-ferrer-gran-reserva-carmenere/p
1,La Vinoteca,tinto,Puntí Ferrer Serie Tinajas Malbec,Punti Ferrer,15990,15990,https://www.lavinoteca.cl/punti-ferrer-serie-tinajas-malbec/p
1,La Vinoteca,tinto,Puntí Ferrer Signature Carmenere,Punti Ferrer,4590,4590,https://www.lavinoteca.cl/punti-ferrer-signature-carmenere/p
1,Descorcha,tinto,Purple Angel Carmenere,Premium Brands,99600,99600,https://descorcha.com/products/purple-angel-carmenere
1,La Vinoteca,tinto,Quebrada de Macul Stella Aurea Cabernet Sauvignon,Quebrada de Macul,169990,169990,https://www.lavinoteca.cl/quebrada-de-macul-stella-aurea-cabernet-sauvignon/p
1,La Vinoteca,tinto,Requingua Toro de Piedra Carménère Cabernet Sauvignon,Requingua,8690,8690,https://www.lavinoteca.cl/requingua-toro-de-piedra-carmenere-cabernet-sauvignon-4942/p
1,La Vinoteca,tinto,Requingua Toro de Piedra Rincón de los Vientos Carménère,Requingua,11890,11890,https://www.lavinoteca.cl/requingua-toro-de-piedra-rincon-de-los-vientos-carmenere-6483/p
1,Descorcha,tinto,Rivalta 750cc,La vinoteca,64900,64900,https://descorcha.com/products/rivalta-750cc
1,VentaVinos,tinto,Royal One | Gran Reserva  | Carmenere | 750 cc,Bestias Wines,6990,6990,https://www.ventavinos.cl/products/royal-one-gran-reserva-carmenere-750-cc
1,Descorcha,tinto,Salvaje Syrah,Emiliana,6814,6814,https://descorcha.com/products/salvaje-syrah
1,VentaVinos,tinto,Santa Agustina | Reserva | Carmenere | Botella 750 Cc,Santa Agustina,5990,5990,https://www.ventavinos.cl/products/santa-agustina-reserva-1
1,VentaVinos,tinto,Santa Agustina | Reserva | Carmenere | Caja 6 Botellas 750 cc,Santa Agustina,25164,25164,https://www.ventavinos.cl/products/santa-agustina-reserva
1,La Vinoteca,tinto,Santa Ema Cuarto Elemento Cabernet Franc,Santa Ema,10490,10490,https://www.lavinoteca.cl/santa-ema-cuarto-elemento-cabernet-franc-7169/p
1,La Vinoteca,tinto,Santa Ema Cuarto Elemento Carménère,Santa Ema,10490,10490,https://www.lavinoteca.cl/santa-ema-cuarto-elemento-carmenere-7168/p
1,La Vinoteca,tinto,Santa Rita Bougainville Petite Syrah,Santa Rita,63030,63030,https://www.lavinoteca.cl/santa-rita-bougainville-petite-syrah-6813/p
1,La Vinoteca,tinto,Santa Rita Carmen Gold Cabernet Sauvignon,Santa Rita,89990,89990,https://www.lavinoteca.cl/santa-rita-carmen-gold-cabernet-sauvignon/p
1,La Vinoteca,tinto,Santa Rita Carmen Winemakers Black Carménère,Santa Rita,13430,13430,https://www.lavinoteca.cl/santa-rita-carmen-winemakers-black-carmenere-6823/p
1,La Vinoteca,tinto,Santa Rita Floresta Cabernet Franc,Santa Rita,21030,21030,https://www.lavinoteca.cl/santa-rita-floresta-cabernet-franc-6816/p
1,La Vinoteca,tinto,Santa Rita Pewen Carménère,Santa Rita,63030,63030,https://www.lavinoteca.cl/santa-rita-pewen-carmenere-6818/p
1,Descorcha,tinto,Signos de origen Syrah,Emiliana,9540,9540,https://descorcha.com/products/signos-de-origen-syrah
1,Descorcha,tinto,Silencio Cabernet Sauvignon,Comercial Peumo,60000,60000,https://descorcha.com/products/silencio-cabernet-sauvignon
1,Descorcha,tinto,Single Vineyard 8 Grapes,Comercial Peumo,6594,6594,https://descorcha.com/products/single-vineyard-8-grapes
1,Descorcha,tinto,Single Vineyard Carignan,Descorcha CL,10290,10290,https://descorcha.com/products/single-vineyard-carignan
1,Descorcha,tinto,Single Vineyard Carmenere,Comercial Peumo,6594,6594,https://descorcha.com/products/single-vineyard-carmenere
1,Descorcha,tinto,Tarapaca Gran Reserva Etiqueta Azul Ensamblaje,Comercial Zapata,23394,23394,https://descorcha.com/products/tarapaca-gran-reserva-etiqueta-azul-ensamblaje
1,Descorcha,tinto,Tarapaca Gran Reserva Etiqueta Negra Carmenere,Comercial Zapata,11586,11586,https://descorcha.com/products/tarapaca-gran-reserva-etiqueta-negra-carmenere
1,Descorcha,tinto,Tarapacá Reserva Carmenere,Comercial Zapata,4493,4493,https://descorcha.com/products/tarapaca-reserva-carmenere
1,Descorcha,tinto,Terrado Cabernet Sauvignon,Andes Cru,11994,11994,https://descorcha.com/products/terrado-cabernet-sauvignon
1,VentaVinos,tinto,Toreto | Gran Reserva | Cepas Tintas | Botella 750 cc,Bestias Wines,11190,11190,https://www.ventavinos.cl/products/toreto-gran-reserva-cepas-tintas-botella
1,VentaVinos,tinto,Toreto | Gran Reserva | Cepas Tintas | Caja 6 Botellas 750 cc,Bestias Wines,42990,42990,https://www.ventavinos.cl/products/toreto-gran-reserva-cepas-tintas
1,VentaVinos,tinto,Toreto | Reserva Privada | Cepas Tintas | Botella 750 cc,Bestias Wines,7990,7990,https://www.ventavinos.cl/products/toreto-reserva-privada-cepas-tintas-1
1,VentaVinos,tinto,Toreto | Reserva Privada | Cepas Tintas | Caja 6 Botellas 750 cc,Bestias Wines,32990,32990,https://www.ventavinos.cl/products/toreto-reserva-privada-cepas-tintas
1,Descorcha,tinto,Trisquel Ensamblaje,Aresti,6594,6594,https://descorcha.com/products/trisquel-ensamblaje
1,Descorcha,tinto,Trivento Gaudeo Malbec,Comercial Peumo,22392,22392,https://descorcha.com/products/trivento-gaudeo-malbec
1,Descorcha,tinto,Trivento Golden Reserve Cabernet Franc,Comercial Peumo,14990,14990,https://descorcha.com/products/trivento-golden-reserve-cabernet-franc
1,Descorcha,tinto,Trivento Golden Reserve Malbec,Comercial Peumo,9594,9594,https://descorcha.com/products/trivento-golden-reserve-malbec
1,Descorcha,tinto,Trivento Lejanamente Juntos Malbec,Comercial Peumo,22392,22392,https://descorcha.com/products/trivento-lejanamente-juntos-malbec
1,Descorcha,tinto,Trivento Reserve Malbec,Comercial Peumo,4794,4794,https://descorcha.com/products/trivento-reserve-malbec
1,La Vinoteca,tinto,Undurraga Trama Pinot Noir,Undurraga,32090,32090,https://www.lavinoteca.cl/undurraga-trama-pinot-noir/p
1,Descorcha,tinto,Unrated Cabernet Sauvignon,Comercial Peumo,6595,6595,https://descorcha.com/products/unrated-cabernet-sauvignon
1,La Vinoteca,tinto,Veramonte Orgánico Gran Reserva Cabernet Sauvignon,Veramonte,8390,8390,https://www.lavinoteca.cl/veramonte-organico-gran-reserva-cabernet-sauvignon/p
1,La Vinoteca,tinto,Veramonte Tesis de Primus Cabernet Sauvignon,Veramonte,12630,12630,https://www.lavinoteca.cl/veramonte-tesis-de-primus-cabernet-sauvignon/p
1,Descorcha,tinto,Vicus Orbis Cool Wind Ensamblaje,Vicus Orbis,6792,6792,https://descorcha.com/products/vicus-orbis-cool-wind-ensamblaje
1,Descorcha,tinto,Vicus Orbis Icono Ensamblaje,Vicus Orbis,13993,13993,https://descorcha.com/products/vicus-orbis-icono-ensamblaje
1,Descorcha,tinto,Vicus Orbis Premium Carmenere,Vicus Orbis,10643,10643,https://descorcha.com/products/vicus-orbis-premium-carmenere
1,Descorcha,tinto,Vicus Orbis Premium Petit Verdot,Vicus Orbis,10793,10793,https://descorcha.com/products/vicus-orbis-premium-petit-verdot
1,Descorcha,tinto,Vigno Carignan,Emiliana,9540,9540,https://descorcha.com/products/vigno-carignan
1,La Vinoteca,tinto,Viñedos Lo Abarca N°1 Pinot Noir,Viñedos Lo Abarca,13990,13990,https://www.lavinoteca.cl/vinedos-lo-abarca-n1-pinot-noir/p
1,La Vinoteca,tinto,Viñedos Lo Abarca N°3 Garnacha - Syrah,Viñedos Lo Abarca,19990,19990,https://www.lavinoteca.cl/vinedos-lo-abarca-n3-garnacha-syrah/p
1,La Vinoteca,tinto,Viñedos Lo Abarca N°4 Garnacha,Viñedos Lo Abarca,19990,19990,https://www.lavinoteca.cl/vinedos-lo-abarca-n4-garnacha/p
1,Descorcha,tinto,Vino 1865 Desert Valley Syrah,Comercial Zapata,17394,17394,https://descorcha.com/products/vino-1865-desert-valley-syrah
1,Descorcha,tinto,Vino 1865 Double Barrel Cabernet Sauvignon,Comercial Zapata,17394,17394,https://descorcha.com/products/vino-1865-double-barrel-cabernet-sauvignon
1,Descorcha,tinto,Vino 1865 Old Vines Cabernet Sauvignon,Comercial Zapata,17394,17394,https://descorcha.com/products/vino-1865-old-vines-cabernet-sauvignon
1,Descorcha,tinto,Vino 1865 Single Master Blend,Comercial Zapata,15294,15294,https://descorcha.com/products/vino-1865-single-master-blend
1,Descorcha,tinto,Vino 1865 Single Vineyard Cabernet Sauvignon,Comercial Zapata,13194,13194,https://descorcha.com/products/vino-1865-single-vineyard-cabernet-sauvignon
1,Descorcha,tinto,Vino Caballo Loco Grand Cru Apalta,Comercial Zapata,24594,24594,https://descorcha.com/products/vino-caballo-loco-grand-cru-apalta
1,Descorcha,tinto,Vino Caballo Loco Grand Cru Maipo,Comercial Zapata,24594,24594,https://descorcha.com/products/vino-caballo-loco-grand-cru-maipo
