presence,retailers,type,name,brand,min_price,max_price,sample_url
1,Día,tinto,Vino Chardonay Talisman 750 Ml.,TALISMAN,4990,4990,https://diaonline.supermercadosdia.com.ar/vino-chardonay-talisman-750-ml-298702/p
1,Jumbo,tinto,Vino Chateau Signac Corte-bot-cc.-750,CHATEAU,,,https://www.jumbo.com.ar/vino-chateau-signac-corte-bot-cc-750/p
1,Jumbo,tinto,Vino Chateu Del Valle Bg¤a,CHATEU DEL VALLE,3,3,https://www.jumbo.com.ar/vino-chateu-del-valle-bgna-289878/p
1,Jumbo,tinto,Vino Chcayes Tinto-bot-cc.-750,CHACAYES,684,684,https://www.jumbo.com.ar/vino-chcayes-tinto-bot-cc-750/p
1,Jumbo,tinto,Vino Clarete X 750 Cc Giol,GIOL,6700,6700,https://www.jumbo.com.ar/vino-clarete-x-750-cc-giol/p
1,Jumbo,tinto,Vino Cold Creek Cabernet Sauvignon X 750 Ml Chateau Ste. Michelle,CHATEAU STE. MICHELLE,,,https://www.jumbo.com.ar/vino-cold-creek-cabernet-sauvignon-x-750-ml-chateau-ste-michelle/p
1,ChangoMás,tinto,Vino Colección Malbec Bodega Privada 750 Ml,Bodega Privada,,,https://www.masonline.com.ar/vino-coleccion-malbec-bodega-privada-750-ml-2/p
1,Jumbo,tinto,Vino Coleccion Michel Torino Tannat Tannat Botella 750 Cc,MICHEL TORINO,28,28,https://www.jumbo.com.ar/vino-coleccion-michel-torino-tannat-tannat-botella-750-cc/p
1,Jumbo,tinto,Vino Colome Amalaya Blend X 375cc-sin Atributo-bot-cc.-375,AMALAYA,52,52,https://www.jumbo.com.ar/vino-colome-amalaya-blend-x-375cc-sin-atributo-bot-cc-375-2/p
1,Jumbo,tinto,Vino Colon Bonarda-bot-cc.-750,COLON,71,71,https://www.jumbo.com.ar/vino-colon-bonarda-bot-cc-750/p
1,Jumbo,tinto,Vino Colon Borgoña Botella 750 Cc,COLON,8,8,https://www.jumbo.com.ar/vino-colon-borgona-botella-750-cc/p
1,Jumbo,tinto,Vino Colon Selecto Merlot Cab Sauvignon,COLON,5800,5800,https://www.jumbo.com.ar/vino-colon-selecto-merlot-cab-sauvignon/p
1,Jumbo,tinto,Vino Colosso Maldito,COLOSSO WINES,56100,56100,https://www.jumbo.com.ar/vino-colosso-maldito/p
1,Jumbo,tinto,Vino Colosso Tramposo Cabernet Franc 750 Ml,COLOSSO WINES,9450,9450,https://www.jumbo.com.ar/vino-colosso-tramposo-cabernet-franc-750-ml/p
1,ChangoMás,tinto,Vino Concha Y Toro  Reservado Malbec 750 Cc,Concha y Toro,,,https://www.masonline.com.ar/vino-concha-y-toro-reservado-malbec-750-cc-2/p
1,Jumbo,tinto,Vino Concha Y Toro Merlot Nacional Botella 750 Cc,CONCHA Y TORO,17,17,https://www.jumbo.com.ar/vino-concha-y-toro-merlot-nacional-botella-750-cc/p
1,Jumbo,tinto,Vino Concha Y Toro Syrah Cabernet Botella 750 Cc,CONCHA Y TORO,15,15,https://www.jumbo.com.ar/vino-concha-y-toro-syrah-cabernet-x-750-cc/p
1,Jumbo,tinto,Vino Concilio Tinto Tetrabrick 1 Lt,CONCILIO,1950,1950,https://www.jumbo.com.ar/vino-concilio-tinto-tetrabrick-1-lt/p
1,Jumbo,tinto,Vino Conclave Gran Corte,CONCLAVE,15907,15907,https://www.jumbo.com.ar/vino-conclave-gran-corte-2/p
1,Jumbo,tinto,Vino Conquista Malbec X 750cc,CONQUISTA,17,17,https://www.jumbo.com.ar/vino-conquista-malbec-x-750cc/p
1,Jumbo,tinto,Vino Conquista Syrah-bot-cc.-750,CONQUISTA,29,29,https://www.jumbo.com.ar/vino-conquista-syrah-bot-cc-750/p
1,Jumbo,tinto,Vino Cordero Con Piel De Lobo Bag In Box Malbe,Mosquita Muerta,4176,4176,https://www.jumbo.com.ar/vino-cordero-con-piel-de-lobo-bag-in-box-malbe/p
1,Jumbo,tinto,Vino Cordero Con Piel De Lobo Cabernet Sauvign,LAS PERDICES,2950,2950,https://www.jumbo.com.ar/vino-cordero-con-piel-de-lobo-cabernet-sauvign-2/p
1,Jumbo,tinto,Vino Cornejo Costas Bonarda-bot-cc.-251,CORNEJO COSTAS,20,20,https://www.jumbo.com.ar/vino-cornejo-costas-bonarda-bot-cc-251/p
1,Jumbo,tinto,Vino Cornejo Costas Borgoña-bot-cc.-251,CORNEJO COSTAS,20,20,https://www.jumbo.com.ar/vino-cornejo-costas-borgona-bot-cc-251/p
1,Jumbo,tinto,Vino Cornejo Costas Cabernet X 750 Cc,CORNEJO COSTAS,13,13,https://www.jumbo.com.ar/vino-cornejo-costas-cabernet-x-750-cc/p
1,Jumbo,tinto,Vino Cornejo Costas Malbec Botella 750 Cc,CORNEJO COSTAS,23,23,https://www.jumbo.com.ar/vino-cornejo-costas-malbec-botella-750-cc/p
1,Jumbo,tinto,Vino Crespi Tinto Brk,CRESPI,77,77,https://www.jumbo.com.ar/vino-crespi-tinto-brk/p
1,Jumbo,tinto,Vino Criolla 750cc Lagarde,LAGARDE,15750,15750,https://www.jumbo.com.ar/vino-criolla-750cc-lagarde/p
1,Jumbo,tinto,Vino Crios Syrah-bonarda,CRIOS,200,200,https://www.jumbo.com.ar/vino-crios-syrah-bonarda/p
1,Jumbo,tinto,Vino Crotta Bonar Syrah Malb,CROTTA,11,11,https://www.jumbo.com.ar/vino-crotta-bonar-syrah-malb-289880/p
1,Jumbo,tinto,Vino Crotta Cab Sauv,CROTTA,15,15,https://www.jumbo.com.ar/vino-crotta-cab-sauv-290167/p
1,Jumbo,tinto,Vino Crotta Malb Syrah Malb,CROTTA,,,https://www.jumbo.com.ar/vino-crotta-malb-syrah-malb/p
1,Jumbo,tinto,Vino Crotta Syrah,CROTTA,11,11,https://www.jumbo.com.ar/vino-crotta-syrah/p
1,Jumbo,tinto,Vino Crotta Tempranill,CROTTA,8,8,https://www.jumbo.com.ar/vino-crotta-tempranill/p
1,Jumbo,tinto,Vino Crux Cabernet Franc,CRUX,13850,13850,https://www.jumbo.com.ar/vino-crux-cabernet-franc/p
1,Jumbo,tinto,Vino Cruz Alta Blend-bot-cc.-750,CRUZ ALTA,77,77,https://www.jumbo.com.ar/vino-cruz-alta-blend-bot-cc-750/p
